Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
36,G,5,G5,67,1,47376,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
37,B,5,B5,67,3,18755,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
38,D,5,D5,67,1,44981,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
39,F,5,F5,67,2,80099,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
40,H,5,H5,67,1,96661,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
41,A,6,A6,67,3,88625,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
42,C,6,C6,67,2,12726,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
43,E,6,E6,67,1,47027,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
44,G,6,G6,67,1,26458,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
45,B,6,B6,67,1,74481,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
46,D,6,D6,67,3,33666,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
47,F,6,F6,67,1,60657,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
48,H,6,H6,67,1,68682,4,escalation_BOGPamine_1.3,Alex Cristofaro,Ethyl_100k;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
49,A,7,A7,67,1,452180,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
50,C,7,C7,67,1,327549,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
51,E,7,E7,67,1,491960,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
52,G,7,G7,67,1,372633,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
53,B,7,B7,67,1,708098,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
54,D,7,D7,67,1,714741,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
55,F,7,F7,67,1,749204,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
56,H,7,H7,67,1,885795,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
57,A,8,A8,67,1,835395,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
58,C,8,C8,67,1,714741,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
59,E,8,E8,67,1,875174,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
60,G,8,G8,67,1,885795,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 3, deep RL, baseline1",
61,B,8,B8,67,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
62,D,8,D8,67,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
63,F,8,F8,67,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
64,H,8,H8,67,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
65,A,9,A9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
66,C,9,C9,67,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
67,E,9,E9,67,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
68,G,9,G9,67,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
69,B,9,B9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
70,D,9,D9,67,1,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
71,F,9,F9,67,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
72,H,9,H9,67,1,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
