Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
18,C,3,C3,95,4,341943,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
22,D,3,D3,95,4,342128,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
19,E,3,E3,95,4,341988,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
23,F,3,F3,95,4,342174,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
20,G,3,G3,95,4,342066,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
24,H,3,H3,95,4,342191,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
25,A,4,A4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
29,B,4,B4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
26,C,4,C4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
30,D,4,D4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
27,E,4,E4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
31,F,4,F4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
28,G,4,G4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
32,H,4,H4,95,4,,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
33,A,5,A5,95,4,367516,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
37,B,5,B5,95,4,367610,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
34,C,5,C5,95,4,367541,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
38,D,5,D5,95,4,367631,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
35,E,5,E5,95,4,367565,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
39,F,5,F5,95,4,367651,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
36,G,5,G5,95,4,367588,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
40,H,5,H5,95,4,367670,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
41,A,6,A6,95,4,346894,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
45,B,6,B6,95,4,278082,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
42,C,6,C6,95,4,427560,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
46,D,6,D6,95,4,327222,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
43,E,6,E6,95,1,245755,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
47,F,6,F6,95,1,250643,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
44,G,6,G6,95,4,454214,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
48,H,6,H6,95,1,219044,4,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
49,A,7,A7,95,2,455610,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
53,B,7,B7,95,1,84326,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
50,C,7,C7,95,1,84597,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
54,D,7,D7,95,1,28080,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
51,E,7,E7,95,1,88102,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
55,F,7,F7,95,1,163590,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
52,G,7,G7,95,2,175523,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
56,H,7,H7,95,1,356972,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
57,A,8,A8,95,1,424008,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
61,B,8,B8,95,1,429273,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
58,C,8,C8,95,1,412074,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
62,D,8,D8,95,1,405756,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
59,E,8,E8,95,1,418392,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
63,F,8,F8,95,1,412425,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
60,G,8,G8,95,1,418041,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
64,H,8,H8,95,1,423657,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
65,A,9,A9,95,1,314158,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
69,B,9,B9,95,1,314252,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
66,C,9,C9,95,1,314183,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
70,D,9,D9,95,1,314273,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
67,E,9,E9,95,1,314207,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
71,F,9,F9,95,1,314293,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
68,G,9,G9,95,1,314230,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
72,H,9,H9,95,1,314312,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
73,A,10,A10,95,2,465149,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
77,B,10,B10,95,2,465380,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
74,C,10,C10,95,2,465215,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
78,D,10,D10,95,2,465389,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
75,E,10,E10,95,2,465272,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
79,F,10,F10,95,2,465410,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
76,G,10,G10,95,2,465289,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
80,H,10,H10,95,2,465422,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
81,A,11,A11,95,4,413140,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
85,B,11,B11,95,4,413234,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
82,C,11,C11,95,4,413165,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
86,D,11,D11,95,4,413255,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
83,E,11,E11,95,4,413189,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
87,F,11,F11,95,4,413275,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
84,G,11,G11,95,4,413212,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
88,H,11,H11,95,4,413294,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
89,A,12,A12,95,1,10193,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
93,B,12,B12,95,1,10287,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
90,C,12,C12,95,1,10218,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
94,D,12,D12,95,1,10308,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
91,E,12,E12,95,1,10242,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
95,F,12,F12,95,1,10328,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
92,G,12,G12,95,1,10265,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
96,H,12,H12,95,1,10347,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
