Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
35,E,5,E5,67,1,255201,4,escalation_BOGPamine_1.4,Alex Cristofaro,Ethyl65-75C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
36,G,5,G5,67,1,122507,4,escalation_BOGPamine_1.4,Alex Cristofaro,Ethyl65-75C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
37,B,5,B5,67,1,24598,4,escalation_BOGPamine_1.4,Alex Cristofaro,Ethyl65-75C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
38,D,5,D5,67,1,448229,4,escalation_BOGPamine_1.4,Alex Cristofaro,Ethyl65-75C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
39,F,5,F5,67,2,453154,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2109,
40,H,5,H5,67,2,442719,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2509,
41,A,6,A6,67,1,417355,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2252,
42,C,6,C6,67,2,460879,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2044,
43,E,6,E6,67,2,448948,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2489,
44,G,6,G6,67,4,455617,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2487,
45,B,6,B6,67,4,366817,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2080,
46,D,6,D6,67,3,404374,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2468,
47,F,6,F6,67,4,418417,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2267,
48,H,6,H6,67,3,421927,4,escalation_replicates_1.0,Alex Cristofaro,Replicates; 2457,
49,A,7,A7,67,1,235878,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
50,C,7,C7,67,1,362238,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
51,E,7,E7,67,1,391371,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
52,G,7,G7,67,2,322655,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
53,B,7,B7,67,1,261581,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
54,D,7,D7,67,1,393908,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
55,F,7,F7,67,1,241845,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
56,H,7,H7,67,2,359430,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
57,A,8,A8,67,1,268250,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
58,C,8,C8,67,2,291065,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
59,E,8,E8,67,1,428977,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
60,G,8,G8,67,2,455684,4,escalation_HC.RL_1,Haverford RL,HaverfordRl	HaverfordRL-Reset-StartingLocation-ALLMODELS	,
61,B,8,B8,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_D1,
62,D,8,D8,67,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_A2,
63,F,8,F8,67,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_B2,
64,H,8,H8,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_D2,
65,A,9,A9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_F3,
66,C,9,C9,67,4,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_E4,
67,E,9,E9,67,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_C5,
68,G,9,G9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_D5,
69,B,9,B9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_D7,
70,D,9,D9,67,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_C8,
71,F,9,F9,67,4,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_D8,
72,H,9,H9,67,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,2019-02-19T00_39_49.082039+00_00_LBL_E7,
