Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
30,D,4,D4,95,3,16667,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
27,E,4,E4,95,1,14442,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
31,F,4,F4,95,3,16667,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
28,G,4,G4,95,1,15042,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
32,H,4,H4,95,1,17178,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
33,A,5,A5,95,4,18434,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
37,B,5,B5,95,3,21467,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
34,C,5,C5,95,1,18918,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
38,D,5,D5,95,3,21467,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
35,E,5,E5,95,1,19866,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
39,F,5,F5,95,1,22678,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
36,G,5,G5,95,3,21467,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
40,H,5,H5,95,3,22907,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
41,A,6,A6,95,1,22998,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
45,B,6,B6,95,2,27587,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
42,C,6,C6,95,1,23494,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
46,D,6,D6,95,4,28251,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
43,E,6,E6,95,4,26778,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
47,F,6,F6,95,4,28698,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
44,G,6,G6,95,2,27587,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
48,H,6,H6,95,1,29100,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the Ethyl amine,
49,A,7,A7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
53,B,7,B7,95,4,,3,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
50,C,7,C7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
54,D,7,D7,95,4,,3,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
51,E,7,E7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
55,F,7,F7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
52,G,7,G7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
56,H,7,H7,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
57,A,8,A8,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
61,B,8,B8,95,3,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
58,C,8,C8,95,4,,3,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
62,D,8,D8,95,3,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
59,E,8,E8,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
63,F,8,F8,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
60,G,8,G8,95,4,,4,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
64,H,8,H8,95,3,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
65,A,9,A9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
69,B,9,B9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
66,C,9,C9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
70,D,9,D9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
67,E,9,E9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
71,F,9,F9,95,2,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
68,G,9,G9,95,3,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
72,H,9,H9,95,3,,2,Reproducing_Runs,Ian Pendleton,Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
73,A,10,A10,95,2,,null,Additional Data,Ian Pendleton,,
77,B,10,B10,95,4,,null,Additional Data,Ian Pendleton,,
74,C,10,C10,95,1,,null,Additional Data,Ian Pendleton,,
78,D,10,D10,95,2,,null,Additional Data,Ian Pendleton,,
75,E,10,E10,95,1,,null,Additional Data,Ian Pendleton,,
79,F,10,F10,95,1,,null,Additional Data,Ian Pendleton,,
76,G,10,G10,95,1,,null,Additional Data,Ian Pendleton,,
80,H,10,H10,95,1,,null,Additional Data,Ian Pendleton,,
81,A,11,A11,95,2,,null,Additional Data,Ian Pendleton,,
85,B,11,B11,95,4,,null,Additional Data,Ian Pendleton,,
82,C,11,C11,95,1,,null,Additional Data,Ian Pendleton,,
86,D,11,D11,95,2,,null,Additional Data,Ian Pendleton,,
83,E,11,E11,95,1,,null,Additional Data,Ian Pendleton,,
87,F,11,F11,95,1,,null,Additional Data,Ian Pendleton,,
84,G,11,G11,95,1,,null,Additional Data,Ian Pendleton,,
88,H,11,H11,95,1,,null,Additional Data,Ian Pendleton,,
89,A,12,A12,95,2,,null,Additional Data,Ian Pendleton,,
93,B,12,B12,95,1,,null,Additional Data,Ian Pendleton,,
90,C,12,C12,95,1,,null,Additional Data,Ian Pendleton,,
94,D,12,D12,95,2,,null,Additional Data,Ian Pendleton,,
91,E,12,E12,95,1,,null,Additional Data,Ian Pendleton,,
95,F,12,F12,95,1,,null,Additional Data,Ian Pendleton,,
92,G,12,G12,95,1,,null,Additional Data,Ian Pendleton,,
96,H,12,H12,95,1,,null,Additional Data,Ian Pendleton,,
