Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
20,G,3,G3,95,1,361530,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
21,B,3,B3,95,1,361881,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
22,D,3,D3,95,1,362232,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
23,F,3,F3,95,1,205010,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
24,H,3,H3,95,1,147069,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
25,A,4,A4,95,1,116181,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
26,C,4,C4,95,1,101091,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
27,E,4,E4,95,1,101116,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
28,G,4,G4,95,1,101140,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
29,B,4,B4,95,1,101163,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
30,D,4,D4,95,1,462969,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
31,F,4,F4,95,1,464724,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
32,H,4,H4,95,1,461565,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
33,A,5,A5,95,1,465075,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
34,C,5,C5,95,1,459810,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
35,E,5,E5,95,1,457704,1,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
36,G,5,G5,95,1,7371,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
37,B,5,B5,95,1,6669,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
38,D,5,D5,95,1,7722,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
39,F,5,F5,95,1,6318,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
40,H,5,H5,95,1,24921,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
41,A,6,A6,95,1,24570,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
42,C,6,C6,95,1,8073,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
43,E,6,E6,95,1,405168,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
44,G,6,G6,95,1,405246,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
45,B,6,B6,95,1,405279,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
46,D,6,D6,95,1,405308,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
47,F,6,F6,95,1,405354,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
48,H,6,H6,95,1,405371,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
49,A,7,A7,95,1,17555,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
50,C,7,C7,95,1,16873,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
51,E,7,E7,95,1,17285,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
52,G,7,G7,95,1,51246,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
53,B,7,B7,95,1,17255,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
54,D,7,D7,95,1,16148,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
55,F,7,F7,95,1,68806,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
56,H,7,H7,95,1,51268,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
57,A,8,A8,95,3,163016,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
58,C,8,C8,95,4,230281,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
59,E,8,E8,95,1,177259,null,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
60,G,8,G8,95,1,423657,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
61,B,8,B8,95,1,418041,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
62,D,8,D8,95,1,428922,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
63,F,8,F8,95,3,417690,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
64,H,8,H8,95,2,411723,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
65,A,9,A9,95,1,429273,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
66,C,9,C9,95,1,434187,4,testharness_rxnIntuitionSVM_1.0,Scott Novotney,Scott Novotney and Josh Schrier rxn inution only svm inorganic and acid amounts; Model Description: RBF xgb w/org/inorg ratioinorganic and acid amounts,
67,E,9,E9,95,4,412789,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
68,G,9,G9,95,4,412814,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
69,B,9,B9,95,4,412838,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
70,D,9,D9,95,4,412861,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
71,F,9,F9,95,4,412883,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
72,H,9,H9,95,4,412904,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
73,A,10,A10,95,4,412924,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
74,C,10,C10,95,1,368199,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
75,E,10,E10,95,1,376272,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
76,G,10,G10,95,1,359775,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
77,B,10,B10,95,1,383994,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
78,D,10,D10,95,1,359424,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
79,F,10,F10,95,1,367848,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
80,H,10,H10,95,1,350649,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
81,A,11,A11,95,3,465149,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
82,C,11,C11,95,3,465215,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
83,E,11,E11,95,3,465272,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
84,G,11,G11,95,1,17550,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
85,B,11,B11,95,1,17551,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
86,D,11,D11,95,1,17576,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
87,F,11,F11,95,1,35100,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
88,H,11,H11,95,1,17199,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
89,A,12,A12,95,4,17552,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
90,C,12,C12,95,2,17577,1,testharness_SVM-RBC-rxnonly_1.0,Scott Novotney,Radial basis classifier svm w/only rxn features,
91,E,12,E12,95,4,434553,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
92,G,12,G12,95,3,434578,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
93,B,12,B12,95,4,434602,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
94,D,12,D12,95,4,434625,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
95,F,12,F12,95,1,434647,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
96,H,12,H12,95,1,434668,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
