Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
46,D,6,D6,95,1,230959,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
47,F,6,F6,95,4,297405,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
48,H,6,H6,95,4,301873,4,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
49,A,7,A7,95,3,465100,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
50,C,7,C7,95,3,465125,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
51,E,7,E7,95,3,465149,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
52,G,7,G7,95,3,465172,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
53,B,7,B7,95,3,465194,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
54,D,7,D7,95,3,465215,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
55,F,7,F7,95,3,465235,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
56,H,7,H7,95,3,465254,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
57,A,8,A8,95,2,465272,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
58,C,8,C8,95,2,465289,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
59,E,8,E8,95,2,465305,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
60,G,8,G8,95,2,465320,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
61,B,8,B8,95,4,406704,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
62,D,8,D8,95,4,412789,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
63,F,8,F8,95,4,412814,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
64,H,8,H8,95,4,412838,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
65,A,9,A9,95,4,412861,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
66,C,9,C9,95,4,412883,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
67,E,9,E9,95,4,412904,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
68,G,9,G9,95,4,412924,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
69,B,9,B9,95,4,412943,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
70,D,9,D9,95,4,412961,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
71,F,9,F9,95,4,412978,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
72,H,9,H9,95,4,412994,4,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
73,A,10,A10,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
74,C,10,C10,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
75,E,10,E10,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
76,G,10,G10,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
77,B,10,B10,95,4,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
78,D,10,D10,95,4,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
79,F,10,F10,95,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
80,H,10,H10,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
81,A,11,A11,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
82,C,11,C11,95,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
83,E,11,E11,95,4,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
84,G,11,G11,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
85,B,11,B11,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
86,D,11,D11,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
87,F,11,F11,95,4,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
88,H,11,H11,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
89,A,12,A12,95,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
90,C,12,C12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
91,E,12,E12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
92,G,12,G12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
93,B,12,B12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
94,D,12,D12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
95,F,12,F12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
96,H,12,H12,95,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
