Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
14,D,2,D2,95,2,59878,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
15,F,2,F2,95,1,93104,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
16,H,2,H2,95,1,27815,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
17,A,3,A3,95,4,65481,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
18,C,3,C3,95,1,81924,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
19,E,3,E3,95,4,38539,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
20,G,3,G3,95,1,68949,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
21,B,3,B3,95,3,67622,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
22,D,3,D3,95,1,78379,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
23,F,3,F3,95,1,8503,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
24,H,3,H3,95,1,309,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
25,A,4,A4,95,1,23693,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
26,C,4,C4,95,4,48968,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
27,E,4,E4,95,4,24223,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
28,G,4,G4,95,2,71073,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
29,B,4,B4,95,1,87980,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
30,D,4,D4,95,4,8699,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
31,F,4,F4,95,1,10093,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
32,H,4,H4,95,1,23936,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
33,A,5,A5,95,1,56033,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
34,C,5,C5,95,4,8497,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
35,E,5,E5,95,1,55144,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
36,G,5,G5,95,4,84393,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
37,B,5,B5,95,1,45424,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
38,D,5,D5,95,1,89626,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
39,F,5,F5,95,1,11280,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
40,H,5,H5,95,2,81572,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
41,A,6,A6,95,1,33306,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
42,C,6,C6,95,1,79157,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
43,E,6,E6,95,1,53503,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
44,G,6,G6,95,2,48873,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
45,B,6,B6,95,3,21067,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
46,D,6,D6,95,1,87870,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
47,F,6,F6,95,1,89022,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
48,H,6,H6,95,1,41881,4,escalation_BOGPamine_1.2,Alex Cristofaro,Ethyl_small_j;_rxn_M_organic;_rxn_M_inorganic;_rxn_M_acid,
49,A,7,A7,95,1,448202,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
50,C,7,C7,95,1,324898,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
51,E,7,E7,95,1,623234,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
52,G,7,G7,95,1,506560,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
53,B,7,B7,95,1,705446,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
54,D,7,D7,95,1,710764,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
55,F,7,F7,95,1,750529,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
56,H,7,H7,95,1,762478,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
57,A,8,A8,95,1,956059,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
58,C,8,C8,95,1,710764,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
59,E,8,E8,95,1,876499,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
60,G,8,G8,95,1,762478,4,escalation_HC.RL_0,Dylan Slack,"dslack-rl	Dylan Slack	Step 2, deep RL, baseline1",
61,B,8,B8,95,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
62,D,8,D8,95,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
63,F,8,F8,95,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
64,H,8,H8,95,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
65,A,9,A9,95,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
66,C,9,C9,95,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
67,E,9,E9,95,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
68,G,9,G9,95,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
69,B,9,B9,95,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
70,D,9,D9,95,1,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
71,F,9,F9,95,1,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
72,H,9,H9,95,1,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
